"TIME","GEO","ICCS","UNIT","Value","Flag and Footnotes"
"2012","Bosnia and Herzegovina","Rape","Per hundred thousand inhabitants","1.07",""
"2012","Bosnia and Herzegovina","Sexual assault","Per hundred thousand inhabitants",":",""
"2012","Bosnia and Herzegovina","Robbery","Per hundred thousand inhabitants","26.31",""
"2012","Bosnia and Herzegovina","Burglary","Per hundred thousand inhabitants","340.69",""
"2012","Bosnia and Herzegovina","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2012","Bosnia and Herzegovina","Theft","Per hundred thousand inhabitants","173.86",""
"2012","Bosnia and Herzegovina","Theft of a motorized land vehicle","Per hundred thousand inhabitants","34.59",""
"2012","Bosnia and Herzegovina","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","1.12",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Intentional homicide","Per hundred thousand inhabitants",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Attempted intentional homicide","Per hundred thousand inhabitants",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Assault","Per hundred thousand inhabitants",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Kidnapping","Per hundred thousand inhabitants",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual violence","Per hundred thousand inhabitants",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Rape","Per hundred thousand inhabitants",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual assault","Per hundred thousand inhabitants",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Robbery","Per hundred thousand inhabitants",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Burglary","Per hundred thousand inhabitants",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Theft","Per hundred thousand inhabitants",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Theft of a motorized land vehicle","Per hundred thousand inhabitants",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants",":",""
"2013","Belgium","Intentional homicide","Per hundred thousand inhabitants","1.83",""
"2013","Belgium","Attempted intentional homicide","Per hundred thousand inhabitants","7.26",""
"2013","Belgium","Assault","Per hundred thousand inhabitants","624.87",""
"2013","Belgium","Kidnapping","Per hundred thousand inhabitants","10.42",""
"2013","Belgium","Sexual violence","Per hundred thousand inhabitants","102.13",""
"2013","Belgium","Rape","Per hundred thousand inhabitants","29.97",""
"2013","Belgium","Sexual assault","Per hundred thousand inhabitants","34.16",""
"2013","Belgium","Robbery","Per hundred thousand inhabitants","204.98",""
"2013","Belgium","Burglary","Per hundred thousand inhabitants","895.33",""
"2013","Belgium","Burglary of private residential premises","Per hundred thousand inhabitants","676.25",""
"2013","Belgium","Theft","Per hundred thousand inhabitants","2,007.85",""
"2013","Belgium","Theft of a motorized land vehicle","Per hundred thousand inhabitants","141.50",""
"2013","Belgium","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","102.31",""
"2013","Bulgaria","Intentional homicide","Per hundred thousand inhabitants","1.50",""
"2013","Bulgaria","Attempted intentional homicide","Per hundred thousand inhabitants","0.92",""
"2013","Bulgaria","Assault","Per hundred thousand inhabitants","33.91",""
"2013","Bulgaria","Kidnapping","Per hundred thousand inhabitants","1.19",""
"2013","Bulgaria","Sexual violence","Per hundred thousand inhabitants","8.68",""
"2013","Bulgaria","Rape","Per hundred thousand inhabitants","2.25",""
"2013","Bulgaria","Sexual assault","Per hundred thousand inhabitants","6.42",""
"2013","Bulgaria","Robbery","Per hundred thousand inhabitants","40.87",""
"2013","Bulgaria","Burglary","Per hundred thousand inhabitants","235.61",""
"2013","Bulgaria","Burglary of private residential premises","Per hundred thousand inhabitants","87.80",""
"2013","Bulgaria","Theft","Per hundred thousand inhabitants","621.26",""
"2013","Bulgaria","Theft of a motorized land vehicle","Per hundred thousand inhabitants","49.19",""
"2013","Bulgaria","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","41.90",""
"2013","Czechia","Intentional homicide","Per hundred thousand inhabitants","0.86",""
"2013","Czechia","Attempted intentional homicide","Per hundred thousand inhabitants","0.87",""
"2013","Czechia","Assault","Per hundred thousand inhabitants","51.14",""
"2013","Czechia","Kidnapping","Per hundred thousand inhabitants","0.19",""
"2013","Czechia","Sexual violence","Per hundred thousand inhabitants","13.47",""
"2013","Czechia","Rape","Per hundred thousand inhabitants","5.60",""
"2013","Czechia","Sexual assault","Per hundred thousand inhabitants","7.86",""
"2013","Czechia","Robbery","Per hundred thousand inhabitants","29.01",""
"2013","Czechia","Burglary","Per hundred thousand inhabitants","593.22",""
"2013","Czechia","Burglary of private residential premises","Per hundred thousand inhabitants","151.75",""
"2013","Czechia","Theft","Per hundred thousand inhabitants","1,200.28",""
"2013","Czechia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","507.03",""
"2013","Czechia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","48.66",""
"2013","Denmark","Intentional homicide","Per hundred thousand inhabitants","0.73",""
"2013","Denmark","Attempted intentional homicide","Per hundred thousand inhabitants","2.95",""
"2013","Denmark","Assault","Per hundred thousand inhabitants","26.83",""
"2013","Denmark","Kidnapping","Per hundred thousand inhabitants",":",""
"2013","Denmark","Sexual violence","Per hundred thousand inhabitants","32.90",""
"2013","Denmark","Rape","Per hundred thousand inhabitants","14.98",""
"2013","Denmark","Sexual assault","Per hundred thousand inhabitants","17.92",""
"2013","Denmark","Robbery","Per hundred thousand inhabitants","57.12",""
"2013","Denmark","Burglary","Per hundred thousand inhabitants","1,409.25",""
"2013","Denmark","Burglary of private residential premises","Per hundred thousand inhabitants","1,008.92",""
"2013","Denmark","Theft","Per hundred thousand inhabitants","4,802.85",""
"2013","Denmark","Theft of a motorized land vehicle","Per hundred thousand inhabitants","5.14",""
"2013","Denmark","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","460.18",""
"2013","Germany (until 1990 former territory of the FRG)","Intentional homicide","Per hundred thousand inhabitants","0.77",""
"2013","Germany (until 1990 former territory of the FRG)","Attempted intentional homicide","Per hundred thousand inhabitants","1.98",""
"2013","Germany (until 1990 former territory of the FRG)","Assault","Per hundred thousand inhabitants","158.80",""
"2013","Germany (until 1990 former territory of the FRG)","Kidnapping","Per hundred thousand inhabitants","6.12",""
"2013","Germany (until 1990 former territory of the FRG)","Sexual violence","Per hundred thousand inhabitants","43.88",""
"2013","Germany (until 1990 former territory of the FRG)","Rape","Per hundred thousand inhabitants","9.20",""
"2013","Germany (until 1990 former territory of the FRG)","Sexual assault","Per hundred thousand inhabitants","34.68",""
"2013","Germany (until 1990 former territory of the FRG)","Robbery","Per hundred thousand inhabitants","58.66",""
"2013","Germany (until 1990 former territory of the FRG)","Burglary","Per hundred thousand inhabitants","543.34",""
"2013","Germany (until 1990 former territory of the FRG)","Burglary of private residential premises","Per hundred thousand inhabitants","185.66",""
"2013","Germany (until 1990 former territory of the FRG)","Theft","Per hundred thousand inhabitants","1,600.86",""
"2013","Germany (until 1990 former territory of the FRG)","Theft of a motorized land vehicle","Per hundred thousand inhabitants","73.93",""
"2013","Germany (until 1990 former territory of the FRG)","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","314.85",""
"2013","Estonia","Intentional homicide","Per hundred thousand inhabitants","3.94",""
"2013","Estonia","Attempted intentional homicide","Per hundred thousand inhabitants","0.76",""
"2013","Estonia","Assault","Per hundred thousand inhabitants","7.50",""
"2013","Estonia","Kidnapping","Per hundred thousand inhabitants","0.08",""
"2013","Estonia","Sexual violence","Per hundred thousand inhabitants","18.18",""
"2013","Estonia","Rape","Per hundred thousand inhabitants","10.23",""
"2013","Estonia","Sexual assault","Per hundred thousand inhabitants","7.95",""
"2013","Estonia","Robbery","Per hundred thousand inhabitants","36.06",""
"2013","Estonia","Burglary","Per hundred thousand inhabitants",":",""
"2013","Estonia","Burglary of private residential premises","Per hundred thousand inhabitants","161.49",""
"2013","Estonia","Theft","Per hundred thousand inhabitants","1,247.18",""
"2013","Estonia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","41.43",""
"2013","Estonia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","351.32",""
"2013","Ireland","Intentional homicide","Per hundred thousand inhabitants","1.11",""
"2013","Ireland","Attempted intentional homicide","Per hundred thousand inhabitants","0.28",""
"2013","Ireland","Assault","Per hundred thousand inhabitants","66.89",""
"2013","Ireland","Kidnapping","Per hundred thousand inhabitants","1.74",""
"2013","Ireland","Sexual violence","Per hundred thousand inhabitants","38.73",""
"2013","Ireland","Rape","Per hundred thousand inhabitants","8.52",""
"2013","Ireland","Sexual assault","Per hundred thousand inhabitants","30.21",""
"2013","Ireland","Robbery","Per hundred thousand inhabitants","60.88",""
"2013","Ireland","Burglary","Per hundred thousand inhabitants","572.65",""
"2013","Ireland","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2013","Ireland","Theft","Per hundred thousand inhabitants","1,708.33",""
"2013","Ireland","Theft of a motorized land vehicle","Per hundred thousand inhabitants","160.29",""
"2013","Ireland","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","333.82",""
"2013","Greece","Intentional homicide","Per hundred thousand inhabitants","1.28",""
"2013","Greece","Attempted intentional homicide","Per hundred thousand inhabitants","1.61",""
"2013","Greece","Assault","Per hundred thousand inhabitants","14.63",""
"2013","Greece","Kidnapping","Per hundred thousand inhabitants","0.86",""
"2013","Greece","Sexual violence","Per hundred thousand inhabitants","4.25",""
"2013","Greece","Rape","Per hundred thousand inhabitants","1.35",""
"2013","Greece","Sexual assault","Per hundred thousand inhabitants","1.70",""
"2013","Greece","Robbery","Per hundred thousand inhabitants","44.70",""
"2013","Greece","Burglary","Per hundred thousand inhabitants","616.39",""
"2013","Greece","Burglary of private residential premises","Per hundred thousand inhabitants","232.62",""
"2013","Greece","Theft","Per hundred thousand inhabitants","942.18",""
"2013","Greece","Theft of a motorized land vehicle","Per hundred thousand inhabitants","262.44",""
"2013","Greece","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","95.18",""
"2013","Spain","Intentional homicide","Per hundred thousand inhabitants","0.65",""
"2013","Spain","Attempted intentional homicide","Per hundred thousand inhabitants","1.42",""
"2013","Spain","Assault","Per hundred thousand inhabitants","35.74",""
"2013","Spain","Kidnapping","Per hundred thousand inhabitants","0.26",""
"2013","Spain","Sexual violence","Per hundred thousand inhabitants","19.10",""
"2013","Spain","Rape","Per hundred thousand inhabitants","2.78",""
"2013","Spain","Sexual assault","Per hundred thousand inhabitants","16.32",""
"2013","Spain","Robbery","Per hundred thousand inhabitants","184.12",""
"2013","Spain","Burglary","Per hundred thousand inhabitants","358.07",""
"2013","Spain","Burglary of private residential premises","Per hundred thousand inhabitants","272.74",""
"2013","Spain","Theft","Per hundred thousand inhabitants","349.82",""
"2013","Spain","Theft of a motorized land vehicle","Per hundred thousand inhabitants","88.81",""
"2013","Spain","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","30.59",""
